START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  1.1919959228223740E+00  6.5219640359432676E+00  0.0000000000000000E+00
 -1.1919959228223740E+00 -6.5219640359432676E+00  0.0000000000000000E+00
  1.1919959228223740E+00 -6.5219640359432676E+00  0.0000000000000000E+00
 -1.1919959228223740E+00  6.5219640359432676E+00  0.0000000000000000E+00
  3.1786557941929976E+00 -1.2228682567393627E+00  5.6886167274972017E+00
 -3.1786557941929976E+00 -1.2228682567393627E+00  5.6886167274972017E+00
  3.1786557941929976E+00  1.2228682567393627E+00  5.6886167274972017E+00
 -3.1786557941929976E+00  1.2228682567393627E+00  5.6886167274972017E+00
 -3.1786557941929976E+00 -1.2228682567393627E+00 -5.6886167274972017E+00
  3.1786557941929976E+00  1.2228682567393627E+00 -5.6886167274972017E+00
  3.1786557941929976E+00 -1.2228682567393627E+00 -5.6886167274972017E+00
 -3.1786557941929976E+00  1.2228682567393627E+00 -5.6886167274972017E+00
  7.9466394854824940E-01  6.1143412836968132E+00 -2.4379785974988009E+00
 -7.9466394854824940E-01  6.1143412836968132E+00 -2.4379785974988009E+00
  7.9466394854824940E-01 -6.1143412836968132E+00 -2.4379785974988009E+00
 -7.9466394854824940E-01  6.1143412836968132E+00  2.4379785974988009E+00
 -7.9466394854824940E-01 -6.1143412836968132E+00  2.4379785974988009E+00
  7.9466394854824940E-01  6.1143412836968132E+00  2.4379785974988009E+00
 -7.9466394854824940E-01 -6.1143412836968132E+00 -2.4379785974988009E+00
  7.9466394854824940E-01 -6.1143412836968132E+00  2.4379785974988009E+00
 -1.9866598713706236E+00  6.1143412836968132E+00 -1.6253190649992004E+00
 -1.9866598713706236E+00 -6.1143412836968132E+00 -1.6253190649992004E+00
  1.9866598713706236E+00 -6.1143412836968132E+00 -1.6253190649992004E+00
  1.9866598713706236E+00  6.1143412836968132E+00 -1.6253190649992004E+00
  1.9866598713706236E+00 -6.1143412836968132E+00  1.6253190649992004E+00
 -1.9866598713706236E+00 -6.1143412836968132E+00  1.6253190649992004E+00
  1.9866598713706236E+00  6.1143412836968132E+00  1.6253190649992004E+00
 -1.9866598713706236E+00  6.1143412836968132E+00  1.6253190649992004E+00
 -2.3839918456447480E+00  2.4457365134787254E+00 -5.6886167274972017E+00
  2.3839918456447480E+00  2.4457365134787254E+00 -5.6886167274972017E+00
  2.3839918456447480E+00 -2.4457365134787254E+00 -5.6886167274972017E+00
 -2.3839918456447480E+00 -2.4457365134787254E+00 -5.6886167274972017E+00
 -2.3839918456447480E+00 -2.4457365134787254E+00  5.6886167274972017E+00
  2.3839918456447480E+00 -2.4457365134787254E+00  5.6886167274972017E+00
  2.3839918456447480E+00  2.4457365134787254E+00  5.6886167274972017E+00
 -2.3839918456447480E+00  2.4457365134787254E+00  5.6886167274972017E+00
 -3.9733197427412470E-01 -4.4838502747109965E+00  4.8759571949976017E+00
  3.9733197427412470E-01  4.4838502747109965E+00 -4.8759571949976017E+00
  3.9733197427412470E-01 -4.4838502747109965E+00  4.8759571949976017E+00
  3.9733197427412470E-01 -4.4838502747109965E+00 -4.8759571949976017E+00
 -3.9733197427412470E-01  4.4838502747109965E+00  4.8759571949976017E+00
  3.9733197427412470E-01  4.4838502747109965E+00  4.8759571949976017E+00
 -3.9733197427412470E-01 -4.4838502747109965E+00 -4.8759571949976017E+00
 -3.9733197427412470E-01  4.4838502747109965E+00 -4.8759571949976017E+00
 -5.9599796141118704E+00 -1.6304910089858169E+00  2.4379785974988009E+00
 -5.9599796141118704E+00 -1.6304910089858169E+00 -2.4379785974988009E+00
  5.9599796141118704E+00 -1.6304910089858169E+00 -2.4379785974988009E+00
 -5.9599796141118704E+00  1.6304910089858169E+00 -2.4379785974988009E+00
  5.9599796141118704E+00  1.6304910089858169E+00 -2.4379785974988009E+00
  5.9599796141118704E+00 -1.6304910089858169E+00  2.4379785974988009E+00
 -5.9599796141118704E+00  1.6304910089858169E+00  2.4379785974988009E+00
  5.9599796141118704E+00  1.6304910089858169E+00  2.4379785974988009E+00
 -3.1786557941929976E+00  5.2990957792039053E+00  2.4379785974988009E+00
  3.1786557941929976E+00  5.2990957792039053E+00  2.4379785974988009E+00
 -3.1786557941929976E+00  5.2990957792039053E+00 -2.4379785974988009E+00
 -3.1786557941929976E+00 -5.2990957792039053E+00 -2.4379785974988009E+00
  3.1786557941929976E+00 -5.2990957792039053E+00 -2.4379785974988009E+00
 -3.1786557941929976E+00 -5.2990957792039053E+00  2.4379785974988009E+00
  3.1786557941929976E+00 -5.2990957792039053E+00  2.4379785974988009E+00
  3.1786557941929976E+00  5.2990957792039053E+00 -2.4379785974988009E+00
 -5.9599796141118704E+00 -2.4457365134787254E+00  1.6253190649992004E+00
 -5.9599796141118704E+00  2.4457365134787254E+00 -1.6253190649992004E+00
  5.9599796141118704E+00  2.4457365134787254E+00  1.6253190649992004E+00
  5.9599796141118704E+00 -2.4457365134787254E+00  1.6253190649992004E+00
 -5.9599796141118704E+00  2.4457365134787254E+00  1.6253190649992004E+00
  5.9599796141118704E+00  2.4457365134787254E+00 -1.6253190649992004E+00
  5.9599796141118704E+00 -2.4457365134787254E+00 -1.6253190649992004E+00
 -5.9599796141118704E+00 -2.4457365134787254E+00 -1.6253190649992004E+00
 -5.5626476398377456E+00  1.6304910089858169E+00  3.2506381299984008E+00
  5.5626476398377456E+00  1.6304910089858169E+00  3.2506381299984008E+00
  5.5626476398377456E+00  1.6304910089858169E+00 -3.2506381299984008E+00
  5.5626476398377456E+00 -1.6304910089858169E+00 -3.2506381299984008E+00
 -5.5626476398377456E+00  1.6304910089858169E+00 -3.2506381299984008E+00
 -5.5626476398377456E+00 -1.6304910089858169E+00 -3.2506381299984008E+00
 -5.5626476398377456E+00 -1.6304910089858169E+00  3.2506381299984008E+00
  5.5626476398377456E+00 -1.6304910089858169E+00  3.2506381299984008E+00
  2.3839918456447480E+00  5.7067185314503588E+00 -2.4379785974988009E+00
 -2.3839918456447480E+00  5.7067185314503588E+00 -2.4379785974988009E+00
  2.3839918456447480E+00  5.7067185314503588E+00  2.4379785974988009E+00
 -2.3839918456447480E+00  5.7067185314503588E+00  2.4379785974988009E+00
 -2.3839918456447480E+00 -5.7067185314503588E+00  2.4379785974988009E+00
 -2.3839918456447480E+00 -5.7067185314503588E+00 -2.4379785974988009E+00
  2.3839918456447480E+00 -5.7067185314503588E+00 -2.4379785974988009E+00
  2.3839918456447480E+00 -5.7067185314503588E+00  2.4379785974988009E+00
  5.5626476398377456E+00  3.2609820179716338E+00  1.6253190649992004E+00
 -5.5626476398377456E+00 -3.2609820179716338E+00  1.6253190649992004E+00
 -5.5626476398377456E+00  3.2609820179716338E+00  1.6253190649992004E+00
  5.5626476398377456E+00 -3.2609820179716338E+00  1.6253190649992004E+00
 -5.5626476398377456E+00  3.2609820179716338E+00 -1.6253190649992004E+00
  5.5626476398377456E+00  3.2609820179716338E+00 -1.6253190649992004E+00
  5.5626476398377456E+00 -3.2609820179716338E+00 -1.6253190649992004E+00
 -5.5626476398377456E+00 -3.2609820179716338E+00 -1.6253190649992004E+00
  2.7813238199188728E+00  2.0381137612322711E+00  5.6886167274972017E+00
 -2.7813238199188728E+00  2.0381137612322711E+00  5.6886167274972017E+00
  2.7813238199188728E+00  2.0381137612322711E+00 -5.6886167274972017E+00
 -2.7813238199188728E+00  2.0381137612322711E+00 -5.6886167274972017E+00
  2.7813238199188728E+00 -2.0381137612322711E+00  5.6886167274972017E+00
 -2.7813238199188728E+00 -2.0381137612322711E+00  5.6886167274972017E+00
 -2.7813238199188728E+00 -2.0381137612322711E+00 -5.6886167274972017E+00
  2.7813238199188728E+00 -2.0381137612322711E+00 -5.6886167274972017E+00
  5.9599796141118704E+00  2.8533592657251794E+00 -8.1265953249960021E-01
 -5.9599796141118704E+00  2.8533592657251794E+00 -8.1265953249960021E-01
 -5.9599796141118704E+00  2.8533592657251794E+00  8.1265953249960021E-01
  5.9599796141118704E+00 -2.8533592657251794E+00 -8.1265953249960021E-01
 -5.9599796141118704E+00 -2.8533592657251794E+00 -8.1265953249960021E-01
  5.9599796141118704E+00  2.8533592657251794E+00  8.1265953249960021E-01
 -5.9599796141118704E+00 -2.8533592657251794E+00  8.1265953249960021E-01
  5.9599796141118704E+00 -2.8533592657251794E+00  8.1265953249960021E-01
  2.3839918456447480E+00  5.2990957792039053E+00 -3.2506381299984008E+00
  2.3839918456447480E+00 -5.2990957792039053E+00 -3.2506381299984008E+00
  2.3839918456447480E+00 -5.2990957792039053E+00  3.2506381299984008E+00
 -2.3839918456447480E+00  5.2990957792039053E+00  3.2506381299984008E+00
 -2.3839918456447480E+00 -5.2990957792039053E+00  3.2506381299984008E+00
 -2.3839918456447480E+00  5.2990957792039053E+00 -3.2506381299984008E+00
 -2.3839918456447480E+00 -5.2990957792039053E+00 -3.2506381299984008E+00
  2.3839918456447480E+00  5.2990957792039053E+00  3.2506381299984008E+00
 -1.9866598713706236E+00  4.0762275224645421E+00  4.8759571949976017E+00
 -1.9866598713706236E+00 -4.0762275224645421E+00  4.8759571949976017E+00
  1.9866598713706236E+00  4.0762275224645421E+00 -4.8759571949976017E+00
  1.9866598713706236E+00 -4.0762275224645421E+00  4.8759571949976017E+00
 -1.9866598713706236E+00 -4.0762275224645421E+00 -4.8759571949976017E+00
  1.9866598713706236E+00 -4.0762275224645421E+00 -4.8759571949976017E+00
  1.9866598713706236E+00  4.0762275224645421E+00  4.8759571949976017E+00
 -1.9866598713706236E+00  4.0762275224645421E+00 -4.8759571949976017E+00
 -2.7813238199188728E+00  4.4838502747109965E+00 -4.0632976624980008E+00
  2.7813238199188728E+00  4.4838502747109965E+00 -4.0632976624980008E+00
 -2.7813238199188728E+00 -4.4838502747109965E+00 -4.0632976624980008E+00
  2.7813238199188728E+00 -4.4838502747109965E+00 -4.0632976624980008E+00
  2.7813238199188728E+00 -4.4838502747109965E+00  4.0632976624980008E+00
 -2.7813238199188728E+00  4.4838502747109965E+00  4.0632976624980008E+00
  2.7813238199188728E+00  4.4838502747109965E+00  4.0632976624980008E+00
 -2.7813238199188728E+00 -4.4838502747109965E+00  4.0632976624980008E+00
 -1.1919959228223740E+00  8.1524550449290845E-01  6.5012762599968017E+00
  1.1919959228223740E+00  8.1524550449290845E-01 -6.5012762599968017E+00
 -1.1919959228223740E+00 -8.1524550449290845E-01  6.5012762599968017E+00
 -1.1919959228223740E+00  8.1524550449290845E-01 -6.5012762599968017E+00
  1.1919959228223740E+00 -8.1524550449290845E-01  6.5012762599968017E+00
  1.1919959228223740E+00 -8.1524550449290845E-01 -6.5012762599968017E+00
  1.1919959228223740E+00  8.1524550449290845E-01  6.5012762599968017E+00
 -1.1919959228223740E+00 -8.1524550449290845E-01 -6.5012762599968017E+00
  4.3706517170153720E+00  1.2228682567393627E+00 -4.8759571949976017E+00
 -4.3706517170153720E+00 -1.2228682567393627E+00 -4.8759571949976017E+00
  4.3706517170153720E+00 -1.2228682567393627E+00 -4.8759571949976017E+00
 -4.3706517170153720E+00  1.2228682567393627E+00  4.8759571949976017E+00
 -4.3706517170153720E+00 -1.2228682567393627E+00  4.8759571949976017E+00
 -4.3706517170153720E+00  1.2228682567393627E+00 -4.8759571949976017E+00
  4.3706517170153720E+00 -1.2228682567393627E+00  4.8759571949976017E+00
  4.3706517170153720E+00  1.2228682567393627E+00  4.8759571949976017E+00
  1.9866598713706236E+00 -4.8914730269574509E+00  4.0632976624980008E+00
  1.9866598713706236E+00  4.8914730269574509E+00  4.0632976624980008E+00
 -1.9866598713706236E+00 -4.8914730269574509E+00  4.0632976624980008E+00
 -1.9866598713706236E+00  4.8914730269574509E+00  4.0632976624980008E+00
  1.9866598713706236E+00 -4.8914730269574509E+00 -4.0632976624980008E+00
 -1.9866598713706236E+00 -4.8914730269574509E+00 -4.0632976624980008E+00
  1.9866598713706236E+00  4.8914730269574509E+00 -4.0632976624980008E+00
 -1.9866598713706236E+00  4.8914730269574509E+00 -4.0632976624980008E+00
  7.9466394854824940E-01  1.2228682567393627E+00  6.5012762599968017E+00
 -7.9466394854824940E-01  1.2228682567393627E+00  6.5012762599968017E+00
 -7.9466394854824940E-01 -1.2228682567393627E+00 -6.5012762599968017E+00
 -7.9466394854824940E-01 -1.2228682567393627E+00  6.5012762599968017E+00
 -7.9466394854824940E-01  1.2228682567393627E+00 -6.5012762599968017E+00
  7.9466394854824940E-01 -1.2228682567393627E+00 -6.5012762599968017E+00
  7.9466394854824940E-01  1.2228682567393627E+00 -6.5012762599968017E+00
  7.9466394854824940E-01 -1.2228682567393627E+00  6.5012762599968017E+00
  5.5626476398377456E+00 -3.6686047702180882E+00  0.0000000000000000E+00
 -5.5626476398377456E+00  3.6686047702180882E+00  0.0000000000000000E+00
  5.5626476398377456E+00  3.6686047702180882E+00  0.0000000000000000E+00
 -5.5626476398377456E+00 -3.6686047702180882E+00  0.0000000000000000E+00
  1.1919959228223740E+00 -3.2609820179716338E+00 -5.6886167274972017E+00
 -1.1919959228223740E+00 -3.2609820179716338E+00  5.6886167274972017E+00
  1.1919959228223740E+00  3.2609820179716338E+00 -5.6886167274972017E+00
  1.1919959228223740E+00  3.2609820179716338E+00  5.6886167274972017E+00
 -1.1919959228223740E+00  3.2609820179716338E+00 -5.6886167274972017E+00
 -1.1919959228223740E+00 -3.2609820179716338E+00 -5.6886167274972017E+00
  1.1919959228223740E+00 -3.2609820179716338E+00  5.6886167274972017E+00
 -1.1919959228223740E+00  3.2609820179716338E+00  5.6886167274972017E+00
 -1.9866598713706236E+00 -2.8533592657251794E+00  5.6886167274972017E+00
  1.9866598713706236E+00  2.8533592657251794E+00  5.6886167274972017E+00
  1.9866598713706236E+00  2.8533592657251794E+00 -5.6886167274972017E+00
  1.9866598713706236E+00 -2.8533592657251794E+00 -5.6886167274972017E+00
 -1.9866598713706236E+00  2.8533592657251794E+00  5.6886167274972017E+00
 -1.9866598713706236E+00 -2.8533592657251794E+00 -5.6886167274972017E+00
  1.9866598713706236E+00 -2.8533592657251794E+00  5.6886167274972017E+00
 -1.9866598713706236E+00  2.8533592657251794E+00 -5.6886167274972017E+00
 -7.9466394854824940E-01  4.4838502747109965E+00  4.8759571949976017E+00
 -7.9466394854824940E-01  4.4838502747109965E+00 -4.8759571949976017E+00
  7.9466394854824940E-01 -4.4838502747109965E+00  4.8759571949976017E+00
  7.9466394854824940E-01  4.4838502747109965E+00  4.8759571949976017E+00
 -7.9466394854824940E-01 -4.4838502747109965E+00  4.8759571949976017E+00
  7.9466394854824940E-01 -4.4838502747109965E+00 -4.8759571949976017E+00
 -7.9466394854824940E-01 -4.4838502747109965E+00 -4.8759571949976017E+00
  7.9466394854824940E-01  4.4838502747109965E+00 -4.8759571949976017E+00
 -3.1786557941929976E+00 -3.2609820179716338E+00 -4.8759571949976017E+00
  3.1786557941929976E+00 -3.2609820179716338E+00 -4.8759571949976017E+00
 -3.1786557941929976E+00 -3.2609820179716338E+00  4.8759571949976017E+00
  3.1786557941929976E+00 -3.2609820179716338E+00  4.8759571949976017E+00
 -3.1786557941929976E+00  3.2609820179716338E+00 -4.8759571949976017E+00
  3.1786557941929976E+00  3.2609820179716338E+00 -4.8759571949976017E+00
  3.1786557941929976E+00  3.2609820179716338E+00  4.8759571949976017E+00
 -3.1786557941929976E+00  3.2609820179716338E+00  4.8759571949976017E+00
  3.9733197427412472E+00  5.2990957792039053E+00  8.1265953249960021E-01
  3.9733197427412472E+00 -5.2990957792039053E+00 -8.1265953249960021E-01
  3.9733197427412472E+00 -5.2990957792039053E+00  8.1265953249960021E-01
 -3.9733197427412472E+00 -5.2990957792039053E+00 -8.1265953249960021E-01
 -3.9733197427412472E+00  5.2990957792039053E+00 -8.1265953249960021E-01
 -3.9733197427412472E+00 -5.2990957792039053E+00  8.1265953249960021E-01
 -3.9733197427412472E+00  5.2990957792039053E+00  8.1265953249960021E-01
  3.9733197427412472E+00  5.2990957792039053E+00 -8.1265953249960021E-01
 -6.3573115883859952E+00  1.2228682567393627E+00  1.6253190649992004E+00
 -6.3573115883859952E+00 -1.2228682567393627E+00 -1.6253190649992004E+00
  6.3573115883859952E+00  1.2228682567393627E+00  1.6253190649992004E+00
  6.3573115883859952E+00  1.2228682567393627E+00 -1.6253190649992004E+00
 -6.3573115883859952E+00  1.2228682567393627E+00 -1.6253190649992004E+00
  6.3573115883859952E+00 -1.2228682567393627E+00 -1.6253190649992004E+00
  6.3573115883859952E+00 -1.2228682567393627E+00  1.6253190649992004E+00
 -6.3573115883859952E+00 -1.2228682567393627E+00  1.6253190649992004E+00
 -1.1919959228223740E+00  5.7067185314503588E+00  3.2506381299984008E+00
 -1.1919959228223740E+00  5.7067185314503588E+00 -3.2506381299984008E+00
  1.1919959228223740E+00 -5.7067185314503588E+00  3.2506381299984008E+00
  1.1919959228223740E+00  5.7067185314503588E+00  3.2506381299984008E+00
  1.1919959228223740E+00 -5.7067185314503588E+00 -3.2506381299984008E+00
 -1.1919959228223740E+00 -5.7067185314503588E+00  3.2506381299984008E+00
 -1.1919959228223740E+00 -5.7067185314503588E+00 -3.2506381299984008E+00
  1.1919959228223740E+00  5.7067185314503588E+00 -3.2506381299984008E+00
  6.3573115883859952E+00 -2.0381137612322711E+00  0.0000000000000000E+00
 -6.3573115883859952E+00  2.0381137612322711E+00  0.0000000000000000E+00
  6.3573115883859952E+00  2.0381137612322711E+00  0.0000000000000000E+00
 -6.3573115883859952E+00 -2.0381137612322711E+00  0.0000000000000000E+00
  0.0000000000000000E+00 -5.2990957792039053E+00  4.0632976624980008E+00
  0.0000000000000000E+00  5.2990957792039053E+00 -4.0632976624980008E+00
  0.0000000000000000E+00 -5.2990957792039053E+00 -4.0632976624980008E+00
  0.0000000000000000E+00  5.2990957792039053E+00  4.0632976624980008E+00
  3.1786557941929976E+00  4.8914730269574509E+00 -3.2506381299984008E+00
  3.1786557941929976E+00 -4.8914730269574509E+00  3.2506381299984008E+00
 -3.1786557941929976E+00 -4.8914730269574509E+00  3.2506381299984008E+00
 -3.1786557941929976E+00  4.8914730269574509E+00 -3.2506381299984008E+00
 -3.1786557941929976E+00  4.8914730269574509E+00  3.2506381299984008E+00
  3.1786557941929976E+00 -4.8914730269574509E+00 -3.2506381299984008E+00
  3.1786557941929976E+00  4.8914730269574509E+00  3.2506381299984008E+00
 -3.1786557941929976E+00 -4.8914730269574509E+00 -3.2506381299984008E+00
  1.1919959228223740E+00 -6.5219640359432676E+00  8.1265953249960021E-01
  1.1919959228223740E+00  6.5219640359432676E+00 -8.1265953249960021E-01
 -1.1919959228223740E+00  6.5219640359432676E+00  8.1265953249960021E-01
 -1.1919959228223740E+00 -6.5219640359432676E+00 -8.1265953249960021E-01
  1.1919959228223740E+00 -6.5219640359432676E+00 -8.1265953249960021E-01
  1.1919959228223740E+00  6.5219640359432676E+00  8.1265953249960021E-01
 -1.1919959228223740E+00  6.5219640359432676E+00 -8.1265953249960021E-01
 -1.1919959228223740E+00 -6.5219640359432676E+00  8.1265953249960021E-01
 -5.1653156655636208E+00 -1.2228682567393627E+00 -4.0632976624980008E+00
  5.1653156655636208E+00 -1.2228682567393627E+00 -4.0632976624980008E+00
  5.1653156655636208E+00  1.2228682567393627E+00  4.0632976624980008E+00
 -5.1653156655636208E+00 -1.2228682567393627E+00  4.0632976624980008E+00
  5.1653156655636208E+00 -1.2228682567393627E+00  4.0632976624980008E+00
 -5.1653156655636208E+00  1.2228682567393627E+00 -4.0632976624980008E+00
